"","geography","periodicity","seasonadj","geo_level","ind_level","industry","ownercode","sex","agegrp","race","ethnicity","education","firmage","firmsize","year","quarter","Emp","EmpEnd","EmpS","EmpTotal","EmpSpv","HirA","HirN","HirR","Sep","HirAEnd","SepBeg","HirAEndRepl","HirAEndR","SepBegR","HirAEndReplR","HirAS","HirNS","SepS","SepSnx","TurnOvrS","FrmJbGn","FrmJbLs","FrmJbC","FrmJbGnS","FrmJbLsS","FrmJbCS","EarnS","EarnBeg","EarnHirAS","EarnHirNS","EarnSepS","Payroll","state","Open.State.MOU","Abbr","Name","Ag..Abbr","Ag..Name","Option","Version"
"579",31,"Q","U","S","S","55","A00",0,"A00","A0","A0","E0",0,0,2014,1,21043,20874,19498,22726,19362,1683,1563,120,1853,1376,1545,992,0.066,0.074,0.047,1168,1107,1033,1296,0.063,384,583,-199,434,292,143,8163,7725,3570,3617,3988,500747778,"NE",NA,"NE","Nebraska","NEDOL","Nebraska Department of Labor","NA",1
"580",31,"Q","U","S","S","56","A00",0,"A00","A0","A0","E0",0,0,2014,1,47560,47591,37865,63117,37542,15557,14095,1462,15526,9726,9695,7201,0.204,0.204,0.151,5503,5065,5179,6037,0.152,2525,2520,5,1721,1391,329,2941,2524,1989,2040,1988,389997638,"NE",NA,"NE","Nebraska","NEDOL","Nebraska Department of Labor","NA",1
"581",31,"Q","U","S","S","61","A00",0,"A00","A0","A0","E0",0,0,2014,1,86207,87266,82744,92070,79047,5864,4021,1843,4804,4522,3463,2928,0.052,0.04,0.034,5706,3106,2009,7248,0.078,1594,495,1099,3819,174,3644,3173,3079,760,1053,1057,822475747,"NE",NA,"NE","Nebraska","NEDOL","Nebraska Department of Labor","NA",1
"582",31,"Q","U","S","S","62","A00",0,"A00","A0","A0","E0",0,0,2014,1,130169,136873,119527,150708,118889,20539,19043,1496,13835,17346,10642,7553,0.13,0.08,0.057,9048,8421,8411,9795,0.079,9793,3437,6356,3973,3295,678,3298,3119,1848,1894,1774,1326135329,"NE",NA,"NE","Nebraska","NEDOL","Nebraska Department of Labor","NA",1
"583",31,"Q","U","S","S","71","A00",0,"A00","A0","A0","E0",0,0,2014,1,11661,12285,10348,14164,9865,2502,1930,572,1878,1937,1313,927,0.162,0.11,0.077,1378,1073,895,1487,0.138,1010,388,622,756,289,467,1389,1281,832,950,775,48026262,"NE",NA,"NE","Nebraska","NEDOL","Nebraska Department of Labor","NA",1
"584",31,"Q","U","S","S","72","A00",0,"A00","A0","A0","E0",0,0,2014,1,71570,72055,58815,90053,57478,18484,16737,1746,17998,13240,12755,9440,0.184,0.178,0.131,9312,8695,7975,10717,0.17,3800,3321,479,3926,2627,1300,1215,1073,874,877,891,248972907,"NE",NA,"NE","Nebraska","NEDOL","Nebraska Department of Labor","NA",1
"585",31,"Q","U","S","S","81","A00",0,"A00","A0","A0","E0",0,0,2014,1,23835,24692,21607,27712,21314,3877,3372,505,3020,3085,2228,1373,0.127,0.092,0.057,1944,1752,1651,2141,0.095,1712,879,833,1152,858,294,2363,2226,1596,1652,1500,169613071,"NE",NA,"NE","Nebraska","NEDOL","Nebraska Department of Labor","NA",1
"586",31,"Q","U","S","S","92","A00",0,"A00","A0","A0","E0",0,0,2014,1,40214,40464,38588,42524,38274,2310,1814,496,2061,1876,1626,1205,0.047,0.04,0.03,1671,1469,1357,1604,0.042,671,427,243,728,440,289,3189,3129,2016,2160,2178,385433448,"NE",NA,"NE","Nebraska","NEDOL","Nebraska Department of Labor","NA",1
"588",32,"Q","U","S","S","11","A00",0,"A00","A0","A0","E0",0,0,2014,1,2003,2055,1786,2460,1814,457,397,60,405,269,217,103,0.133,0.107,0.051,141,113,169,156,0.083,166,112,54,78,104,-27,2761,2687,2520,2442,2890,18354536,"NV",NA,"NV","Nevada","NV","Nevada Department of Employment, Training, and Rehabilitation","A",2
"589",32,"Q","U","S","S","21","A00",0,"A00","A0","A0","E0",0,0,2014,1,13753,13597,12642,14860,12923,1107,913,193,1263,955,1111,520,0.07,0.081,0.038,682,630,963,846,0.06,435,615,-179,244,544,-300,8260,7999,6447,6562,6867,349252116,"NV",NA,"NV","Nevada","NV","Nevada Department of Employment, Training, and Rehabilitation","A",2
"590",32,"Q","U","S","S","22","A00",0,"A00","A0","A0","E0",0,0,2014,1,5194,5131,5005,5350,5046,156,131,25,219,126,189,79,0.024,0.037,0.015,126,109,168,212,0.034,47,109,-63,55,99,-44,8548,8495,5137,5341,6119,132626000,"NV",NA,"NV","Nevada","NV","Nevada Department of Employment, Training, and Rehabilitation","A",2
"591",32,"Q","U","S","S","23","A00",0,"A00","A0","A0","E0",0,0,2014,1,57205,59639,47570,76635,47033,19430,16086,3344,16997,12069,9635,4996,0.207,0.165,0.086,6532,5330,5995,6143,0.133,7073,4581,2492,3835,3264,572,4155,3736,3172,3149,3196,736819485,"NV",NA,"NV","Nevada","NV","Nevada Department of Employment, Training, and Rehabilitation","A",2
"592",32,"Q","U","S","S","31-33","A00",0,"A00","A0","A0","E0",0,0,2014,1,40248,40750,36913,45419,36804,5171,4513,658,4669,3837,3335,1918,0.095,0.082,0.047,2644,2385,2535,2711,0.073,1919,1412,507,1321,1223,98,4330,4128,3057,3064,3469,530051508,"NV",NA,"NV","Nevada","NV","Nevada Department of Employment, Training, and Rehabilitation","A",2
"593",32,"Q","U","S","S","42","A00",0,"A00","A0","A0","E0",0,0,2014,1,33141,33657,30614,36990,30615,3849,3382,468,3334,3043,2527,1292,0.091,0.076,0.039,2055,1895,2055,2165,0.069,1751,1239,512,1159,1155,3,5809,5583,3884,3851,4697,586654246,"NV",NA,"NV","Nevada","NV","Nevada Department of Employment, Training, and Rehabilitation","A",2
"594",32,"Q","U","S","S","44-45","A00",0,"A00","A0","A0","E0",0,0,2014,1,137562,132555,117117,158170,114255,20609,18664,1945,25615,15438,20445,10844,0.114,0.151,0.08,14770,13828,11907,14344,0.124,4594,9739,-5145,5774,2974,2799,2657,2373,1534,1509,1736,1027955522,"NV",NA,"NV","Nevada","NV","Nevada Department of Employment, Training, and Rehabilitation","A",2
"595",32,"Q","U","S","S","48-49","A00",0,"A00","A0","A0","E0",0,0,2014,1,49597,49497,44223,57198,43371,7602,6914,687,7701,5274,5374,3207,0.106,0.108,0.065,4281,3929,3429,3670,0.09,2067,2075,-9,2154,1315,839,3534,3291,2406,2333,2663,521452740,"NV",NA,"NV","Nevada","NV","Nevada Department of Employment, Training, and Rehabilitation","A",2
"596",32,"Q","U","S","S","51","A00",0,"A00","A0","A0","E0",0,0,2014,1,14120,14474,12618,17925,12567,3805,3064,741,3451,1856,1502,840,0.13,0.105,0.059,1120,961,1069,1291,0.096,1016,670,346,537,480,57,4664,4447,2737,2999,3685,203829807,"NV",NA,"NV","Nevada","NV","Nevada Department of Employment, Training, and Rehabilitation","A",2
"597",32,"Q","U","S","S","52","A00",0,"A00","A0","A0","E0",0,0,2014,1,31422,31259,28231,35556,28551,4134,3791,343,4297,3028,3191,1509,0.097,0.102,0.048,2110,1968,2430,2394,0.08,1519,1747,-227,1063,1451,-388,6013,5692,3781,3740,3961,575541413,"NV",NA,"NV","Nevada","NV","Nevada Department of Employment, Training, and Rehabilitation","A",2
"598",32,"Q","U","S","S","53","A00",0,"A00","A0","A0","E0",0,0,2014,1,22863,23284,20211,27040,20035,4177,3583,594,3756,3073,2652,1557,0.133,0.115,0.067,2168,1934,1993,2162,0.107,1516,1081,435,1192,1004,188,3709,3445,2731,2783,2709,253018364,"NV",NA,"NV","Nevada","NV","Nevada Department of Employment, Training, and Rehabilitation","A",2
"599",32,"Q","U","S","S","54","A00",0,"A00","A0","A0","E0",0,0,2014,1,49217,51290,44471,58486,43882,9269,7732,1537,7196,6819,4746,2349,0.136,0.094,0.047,4167,3229,3578,4294,0.095,4470,2417,2053,2753,2212,541,5569,5275,3429,3677,3728,838217065,"NV",NA,"NV","Nevada","NV","Nevada Department of Employment, Training, and Rehabilitation","A",2
"600",32,"Q","U","S","S","55","A00",0,"A00","A0","A0","E0",0,0,2014,1,21175,21543,19491,23745,19508,2570,2294,276,2202,2052,1684,1097,0.096,0.079,0.051,1339,1243,1356,1475,0.072,955,606,349,513,523,-9,11166,10785,5800,5848,7407,793933877,"NV",NA,"NV","Nevada","NV","Nevada Department of Employment, Training, and Rehabilitation","A",2
"601",32,"Q","U","S","S","56","A00",0,"A00","A0","A0","E0",0,0,2014,1,83972,85445,66220,120100,64370,36128,30900,5228,34655,19225,17752,12410,0.227,0.21,0.147,11390,9154,9540,11481,0.173,6815,5353,1463,4890,3111,1779,2636,2264,1756,1784,1742,638483536,"NV",NA,"NV","Nevada","NV","Nevada Department of Employment, Training, and Rehabilitation","A",2
"602",32,"Q","U","S","S","61","A00",0,"A00","A0","A0","E0",0,0,2014,1,82052,83101,78441,88085,73627,6033,4533,1500,4984,4660,3611,3075,0.056,0.044,0.037,7071,3441,2257,6864,0.089,1585,504,1081,5045,293,4751,3798,3681,1185,1530,1269,862150224,"NV",NA,"NV","Nevada","NV","Nevada Department of Employment, Training, and Rehabilitation","A",2
"603",32,"Q","U","S","S","62","A00",0,"A00","A0","A0","E0",0,0,2014,1,106230,108077,96383,121240,95548,15010,13104,1906,13162,11694,9847,6972,0.109,0.092,0.065,8498,7752,7663,8131,0.086,4722,2917,1805,3604,2722,883,4232,3997,2727,2721,2753,1353462253,"NV",NA,"NV","Nevada","NV","Nevada Department of Employment, Training, and Rehabilitation","A",2
"604",32,"Q","U","S","S","71","A00",0,"A00","A0","A0","E0",0,0,2014,1,27237,27850,23874,32730,23024,5493,4648,845,4880,3976,3363,2249,0.144,0.122,0.082,3032,2431,2182,3047,0.127,1727,1114,613,1709,771,938,2781,2559,1653,1777,1625,223755941,"NV",NA,"NV","Nevada","NV","Nevada Department of Employment, Training, and Rehabilitation","A",2
"605",32,"Q","U","S","S","72","A00",0,"A00","A0","A0","E0",0,0,2014,1,297927,304090,268852,346224,269491,48297,42415,5882,42135,35238,29075,22647,0.117,0.097,0.075,20541,18676,21180,23340,0.082,12591,6412,6179,5999,6690,-691,2778,2599,1751,1780,1861,2415681269,"NV",NA,"NV","Nevada","NV","Nevada Department of Employment, Training, and Rehabilitation","A",2
"606",32,"Q","U","S","S","81","A00",0,"A00","A0","A0","E0",0,0,2014,1,27846,28213,23655,34386,24311,6540,5642,899,6173,4558,4191,2287,0.163,0.15,0.082,2508,2201,3164,2804,0.112,2271,1863,408,1313,1920,-606,2913,2670,2007,1989,2140,244403126,"NV",NA,"NV","Nevada","NV","Nevada Department of Employment, Training, and Rehabilitation","A",2
"607",32,"Q","U","S","S","92","A00",0,"A00","A0","A0","E0",0,0,2014,1,48102,48437,46401,50406,46252,2304,1821,483,1969,2036,1701,1451,0.042,0.035,0.03,1621,1437,1473,1839,0.037,585,258,326,407,269,139,4659,4638,2394,2440,3121,715075713,"NV",NA,"NV","Nevada","NV","Nevada Department of Employment, Training, and Rehabilitation","A",2
"609",33,"Q","U","S","S","11","A00",0,"A00","A0","A0","E0",0,0,2014,1,1639,1762,1467,2024,1460,385,296,89,262,295,172,90,0.173,0.101,0.053,113,79,106,137,0.085,205,87,118,78,66,12,2836,2678,1907,2075,1977,14311891,"NH",NA,"NH","New Hampshire","NH","New Hampshire Department of Employment Security","B",2
"610",33,"Q","U","S","S","21","A00",0,"A00","A0","A0","E0",0,0,2014,1,438,437,417,465,422,27,18,9,28,20,21,6,0.046,0.048,0.014,13,10,19,19,0.038,14,14,-1,9,13,-5,3673,3625,2943,3502,2497,4738991,"NH",NA,"NH","New Hampshire","NH","New Hampshire Department of Employment Security","B",2
"611",33,"Q","U","S","S","22","A00",0,"A00","A0","A0","E0",0,0,2014,1,2614,2597,2544,2694,2518,80,58,23,97,53,70,19,0.02,0.027,0.007,89,72,64,78,0.033,34,50,-17,60,37,24,9058,8962,4667,5525,13648,72007459,"NH",NA,"NH","New Hampshire","NH","New Hampshire Department of Employment Security","B",2
"612",33,"Q","U","S","S","23","A00",0,"A00","A0","A0","E0",0,0,2014,1,21934,22395,19731,25600,19735,3666,3132,534,3205,2664,2203,916,0.12,0.099,0.041,1546,1311,1550,1633,0.081,1748,1321,427,1051,1034,17,3994,3737,2591,2657,2786,260028781,"NH",NA,"NH","New Hampshire","NH","New Hampshire Department of Employment Security","B",2
"613",33,"Q","U","S","S","31-33","A00",0,"A00","A0","A0","E0",0,0,2014,1,66081,66131,62934,69877,62855,3796,3320,476,3746,3197,3147,1735,0.048,0.048,0.026,2722,2563,2643,2972,0.045,1462,1389,73,1277,1171,107,5487,5369,3585,3650,3928,1098942739,"NH",NA,"NH","New Hampshire","NH","New Hampshire Department of Employment Security","B",2
"614",33,"Q","U","S","S","42","A00",0,"A00","A0","A0","E0",0,0,2014,1,26334,26732,24731,28750,24714,2416,2190,226,2018,2001,1603,774,0.075,0.06,0.029,1328,1234,1312,1408,0.055,1227,858,370,801,786,15,7062,6895,4692,4805,5371,575692878,"NH",NA,"NH","New Hampshire","NH","New Hampshire Department of Employment Security","B",2
"615",33,"Q","U","S","S","44-45","A00",0,"A00","A0","A0","E0",0,0,2014,1,94474,90484,82350,104927,80664,10453,9077,1377,14442,8134,12124,5687,0.088,0.131,0.061,8948,8172,7262,8675,0.107,2447,6353,-3906,3553,1827,1726,2453,2220,1275,1237,1493,655198320,"NH",NA,"NH","New Hampshire","NH","New Hampshire Department of Employment Security","B",2
"616",33,"Q","U","S","S","48-49","A00",0,"A00","A0","A0","E0",0,0,2014,1,13248,13024,11928,14683,11703,1436,1259,177,1659,1096,1320,578,0.083,0.1,0.044,934,847,709,908,0.077,518,725,-207,491,273,218,3248,3021,2086,2094,2362,121820344,"NH",NA,"NH","New Hampshire","NH","New Hampshire Department of Employment Security","B",2
"617",33,"Q","U","S","S","51","A00",0,"A00","A0","A0","E0",0,0,2014,1,12004,12221,11434,12966,11322,962,839,123,745,787,570,379,0.065,0.047,0.031,578,530,466,624,0.053,408,185,223,282,163,120,7185,6991,3905,4062,4596,261145572,"NH",NA,"NH","New Hampshire","NH","New Hampshire Department of Employment Security","B",2
"618",33,"Q","U","S","S","52","A00",0,"A00","A0","A0","E0",0,0,2014,1,26700,26859,25322,28767,25310,2067,1869,198,1907,1537,1378,834,0.057,0.051,0.031,1189,1136,1177,1261,0.048,703,527,177,492,474,18,8731,8470,4765,4808,5270,727488201,"NH",NA,"NH","New Hampshire","NH","New Hampshire Department of Employment Security","B",2
"619",33,"Q","U","S","S","53","A00",0,"A00","A0","A0","E0",0,0,2014,1,6536,6594,6004,7310,5966,775,661,114,716,590,532,273,0.09,0.081,0.042,424,358,386,456,0.073,317,260,56,272,237,35,3826,3650,2782,2645,2872,74269246,"NH",NA,"NH","New Hampshire","NH","New Hampshire Department of Employment Security","B",2
"620",33,"Q","U","S","S","54","A00",0,"A00","A0","A0","E0",0,0,2014,1,32664,33833,30504,36624,30155,3960,3284,676,2792,3329,2160,893,0.1,0.065,0.027,2130,1817,1781,2718,0.079,2436,1259,1177,1476,1113,363,6915,6675,4570,5029,4556,679328880,"NH",NA,"NH","New Hampshire","NH","New Hampshire Department of Employment Security","B",2
"621",33,"Q","U","S","S","55","A00",0,"A00","A0","A0","E0",0,0,2014,1,8446,8458,7764,9268,7859,822,732,90,811,694,682,347,0.082,0.081,0.041,452,403,546,522,0.063,347,376,-30,198,309,-111,6827,6796,3048,3253,3803,185837255,"NH",NA,"NH","New Hampshire","NH","New Hampshire Department of Employment Security","B",2
"622",33,"Q","U","S","S","56","A00",0,"A00","A0","A0","E0",0,0,2014,1,30829,31070,24445,41120,23919,10291,9373,919,10050,6625,6384,4264,0.214,0.206,0.138,3934,3608,3408,3813,0.158,2361,2122,239,1685,1149,536,3690,3131,2231,2283,2425,317603728,"NH",NA,"NH","New Hampshire","NH","New Hampshire Department of Employment Security","B",2
"623",33,"Q","U","S","S","61","A00",0,"A00","A0","A0","E0",0,0,2014,1,62965,64108,60180,69223,56813,6258,4108,2150,5116,3928,2785,2196,0.062,0.044,0.035,4782,2991,1415,6386,0.093,1732,563,1169,3496,162,3334,3704,3584,1251,1626,1698,693038005,"NH",NA,"NH","New Hampshire","NH","New Hampshire Department of Employment Security","B",2
"624",33,"Q","U","S","S","62","A00",0,"A00","A0","A0","E0",0,0,2014,1,89854,90703,84518,97222,83691,7369,6393,976,6519,6185,5336,4135,0.069,0.059,0.046,5189,4794,4362,5194,0.061,2050,1204,846,1926,1083,843,3933,3781,2391,2392,2300,1042676834,"NH",NA,"NH","New Hampshire","NH","New Hampshire Department of Employment Security","B",2
"625",33,"Q","U","S","S","71","A00",0,"A00","A0","A0","E0",0,0,2014,1,10331,9728,8411,12755,6826,2423,1493,930,3027,1317,1920,927,0.131,0.191,0.092,2190,906,606,2439,0.275,390,1004,-614,1851,237,1614,1812,1568,1077,1212,978,52370170,"NH",NA,"NH","New Hampshire","NH","New Hampshire Department of Employment Security","B",2
"626",33,"Q","U","S","S","72","A00",0,"A00","A0","A0","E0",0,0,2014,1,50901,50696,42911,61553,41777,10651,9218,1433,10857,7785,7990,5302,0.153,0.157,0.104,6213,5411,5079,6947,0.153,2483,2686,-203,2935,1839,1096,1524,1366,1082,1086,1076,225084550,"NH",NA,"NH","New Hampshire","NH","New Hampshire Department of Employment Security","B",2
"627",33,"Q","U","S","S","81","A00",0,"A00","A0","A0","E0",0,0,2014,1,19828,20269,17935,22986,17800,3158,2659,500,2717,2334,1893,1080,0.116,0.094,0.054,1511,1308,1377,1614,0.087,1254,818,436,874,729,145,2728,2557,1711,1776,1582,159204969,"NH",NA,"NH","New Hampshire","NH","New Hampshire Department of Employment Security","B",2
"628",33,"Q","U","S","S","92","A00",0,"A00","A0","A0","E0",0,0,2014,1,26152,25978,24902,27808,24554,1657,1079,578,1831,1076,1250,809,0.041,0.048,0.031,1255,800,907,1310,0.052,267,455,-187,640,276,364,3535,3443,1545,1868,1892,272157474,"NH",NA,"NH","New Hampshire","NH","New Hampshire Department of Employment Security","B",2
"630",34,"Q","U","S","S","11","A00",0,"A00","A0","A0","E0",0,0,2014,1,6256,7183,5628,8437,5599,2181,1801,380,1254,1555,628,318,0.231,0.093,0.047,410,299,382,460,0.077,1237,282,955,239,206,32,2455,2303,1912,2021,1712,47631297,"NJ",NA,"NJ","New Jersey","NJ","New Jersey Department of &#10;Labor and Workforce Development","B",2
"631",34,"Q","U","S","S","21","A00",0,"A00","A0","A0","E0",0,0,2014,1,1316,1346,1216,1492,1182,176,106,71,146,130,100,38,0.098,0.075,0.029,91,78,58,72,0.067,92,67,24,67,35,32,5206,4938,3418,3536,3630,20597637,"NJ",NA,"NJ","New Jersey","NJ","New Jersey Department of &#10;Labor and Workforce Development","B",2
"632",34,"Q","U","S","S","22","A00",0,"A00","A0","A0","E0",0,0,2014,1,18337,18395,17956,18911,17864,573,419,154,516,439,381,220,0.024,0.021,0.012,438,401,346,419,0.024,219,154,65,249,156,93,9280,9195,5984,6190,7475,507362438,"NJ",NA,"NJ","New Jersey","NJ","New Jersey Department of &#10;Labor and Workforce Development","B",2
"633",34,"Q","U","S","S","23","A00",0,"A00","A0","A0","E0",0,0,2014,1,128562,130884,113629,155066,113194,26503,22426,4077,24182,17255,14933,6508,0.133,0.115,0.05,10415,8498,9980,10630,0.093,10747,8468,2278,6781,6349,431,4910,4558,3726,3702,3873,1902480579,"NJ",NA,"NJ","New Jersey","NJ","New Jersey Department of &#10;Labor and Workforce Development","B",2
"634",34,"Q","U","S","S","31-33","A00",0,"A00","A0","A0","E0",0,0,2014,1,243952,243779,229880,261658,230085,17706,15216,2490,17879,13899,14072,7718,0.057,0.058,0.032,11079,9693,11285,12251,0.051,6181,6278,-97,5503,5655,-152,7454,7274,4261,4263,6095,5452381292,"NJ",NA,"NJ","New Jersey","NJ","New Jersey Department of &#10;Labor and Workforce Development","B",2
"635",34,"Q","U","S","S","42","A00",0,"A00","A0","A0","E0",0,0,2014,1,213212,214058,198959,231827,199544,18615,16298,2317,17769,15099,14253,7222,0.071,0.067,0.034,11006,9705,11590,11456,0.056,7877,7006,871,5891,6649,-758,7513,7337,4964,5001,6282,4895196334,"NJ",NA,"NJ","New Jersey","NJ","New Jersey Department of &#10;Labor and Workforce Development","B",2
"636",34,"Q","U","S","S","44-45","A00",0,"A00","A0","A0","E0",0,0,2014,1,449376,432958,391991,502236,379935,52860,46269,6591,69278,40967,57385,27928,0.093,0.13,0.063,44911,39813,32854,39089,0.107,13039,29409,-16370,21440,9002,12438,2802,2550,1518,1449,1735,3556712595,"NJ",NA,"NJ","New Jersey","NJ","New Jersey Department of &#10;Labor and Workforce Development","B",2
"637",34,"Q","U","S","S","48-49","A00",0,"A00","A0","A0","E0",0,0,2014,1,159868,156230,143946,177935,142588,18067,14470,3597,21705,12284,15922,7366,0.078,0.101,0.047,10725,8984,9367,11491,0.077,4918,8298,-3381,5134,3945,1189,4412,4116,2463,2430,3087,2061645294,"NJ",NA,"NJ","New Jersey","NJ","New Jersey Department of &#10;Labor and Workforce Development","B",2
"638",34,"Q","U","S","S","51","A00",0,"A00","A0","A0","E0",0,0,2014,1,80489,80485,75230,88339,75433,7850,6169,1681,7854,5255,5259,3076,0.065,0.065,0.038,4063,3624,4265,4677,0.058,2179,2191,-12,1851,2055,-203,9120,8928,5009,5191,7566,2279065633,"NJ",NA,"NJ","New Jersey","NJ","New Jersey Department of &#10;Labor and Workforce Development","B",2
"639",34,"Q","U","S","S","52","A00",0,"A00","A0","A0","E0",0,0,2014,1,180864,180960,169208,195642,170808,14778,12455,2323,14682,11752,11656,6150,0.065,0.064,0.034,8509,7395,10109,9855,0.054,5602,5767,-165,3320,5030,-1710,12843,12405,6892,7190,9403,7030091389,"NJ",NA,"NJ","New Jersey","NJ","New Jersey Department of &#10;Labor and Workforce Development","B",2
"640",34,"Q","U","S","S","53","A00",0,"A00","A0","A0","E0",0,0,2014,1,53815,54670,50057,59533,49956,5718,4876,842,4863,4613,3758,1987,0.085,0.069,0.037,3152,2724,3051,3291,0.064,2626,1768,858,1835,1760,75,5836,5597,3415,3362,3672,927625847,"NJ",NA,"NJ","New Jersey","NJ","New Jersey Department of &#10;Labor and Workforce Development","B",2
"641",34,"Q","U","S","S","54","A00",0,"A00","A0","A0","E0",0,0,2014,1,283002,289647,261302,318764,257449,35762,30137,5625,29116,28345,21700,11463,0.099,0.076,0.04,21163,17526,17310,20931,0.081,16882,10301,6581,12589,8917,3672,8494,8191,5385,5676,6336,7293573381,"NJ",NA,"NJ","New Jersey","NJ","New Jersey Department of &#10;Labor and Workforce Development","B",2
"642",34,"Q","U","S","S","55","A00",0,"A00","A0","A0","E0",0,0,2014,1,85039,83969,79477,90945,79744,5906,4815,1091,6976,4492,5562,2833,0.053,0.066,0.034,3966,3674,4233,4655,0.054,1659,2605,-946,1528,1805,-277,15377,15178,7323,7183,13590,4006355055,"NJ",NA,"NJ","New Jersey","NJ","New Jersey Department of &#10;Labor and Workforce Development","B",2
"643",34,"Q","U","S","S","56","A00",0,"A00","A0","A0","E0",0,0,2014,1,251435,247279,201693,335098,202800,83664,72945,10719,87819,45586,49742,30335,0.183,0.199,0.122,27614,23769,28721,28702,0.14,15251,19255,-4004,9565,10641,-1076,3710,3185,2114,2175,2436,2605826107,"NJ",NA,"NJ","New Jersey","NJ","New Jersey Department of &#10;Labor and Workforce Development","B",2
